Molecule,Variability_CV,Replicate,Design,N_per_group,Total_animals,Fold_error,Within_2fold,Dose_mg_kg,Endpoint,Study_value,Reference_value
Golimumab,0.3,946,5 dose groups,2,10,1.125960072781382,TRUE,1,Terminal clearance,0.06527618526278003,0.05797380106164221
Golimumab,0.3,946,5 dose groups,2,10,0.7521303314820355,TRUE,3,AUC0-28d,5098.402389537235,6778.6155884593645
Golimumab,0.3,946,5 dose groups,2,10,0.9195732851376007,TRUE,3,Cmax,71.57883122563362,77.83918082714081
Golimumab,0.3,946,5 dose groups,2,10,1.2199969406154527,TRUE,3,Terminal clearance,0.07100144896436128,0.058198054929992804
Golimumab,0.3,946,5 dose groups,2,10,0.8054381348400257,TRUE,10,AUC0-28d,17938.91202832505,22272.240725090618
Golimumab,0.3,946,5 dose groups,2,10,0.7884175415331852,TRUE,10,Cmax,204.54625189304352,259.43899154663086
Golimumab,0.3,946,5 dose groups,2,10,1.017031539182194,TRUE,10,Terminal clearance,0.06004321737351767,0.05903771423037585
Golimumab,0.3,946,5 dose groups,2,10,0.8048210704512994,TRUE,30,AUC0-28d,51656.164711388876,64183.414932741434
Golimumab,0.3,946,5 dose groups,2,10,0.8369098483608128,TRUE,30,Cmax,651.1537313461304,778.0452489852905
Golimumab,0.3,946,5 dose groups,2,10,1.0795737788641606,TRUE,30,Terminal clearance,0.0663412968522519,0.06145137845238405
Golimumab,0.3,947,5 dose groups,2,10,1.2169964988671602,TRUE,0.1,AUC0-28d,276.0067527477746,226.79338272928078
Golimumab,0.3,947,5 dose groups,2,10,1.1638464128553094,TRUE,0.1,Cmax,3.0198576394468546,2.594721782952547
Golimumab,0.3,947,5 dose groups,2,10,0.962714423647041,TRUE,0.1,Terminal clearance,0.0558875309528624,0.0580520345183406
Golimumab,0.3,947,5 dose groups,2,10,0.9560375754056735,TRUE,1,AUC0-28d,2168.8046810822707,2268.5349790378127
Golimumab,0.3,947,5 dose groups,2,10,0.7644247650085609,TRUE,1,Cmax,19.83455792069435,25.94703733921051
Golimumab,0.3,947,5 dose groups,2,10,0.7865645154850714,TRUE,1,Terminal clearance,0.04560013474287852,0.05797380106164221
Golimumab,0.3,947,5 dose groups,2,10,0.9592164669781507,TRUE,3,AUC0-28d,6502.159695765009,6778.6155884593645
Golimumab,0.3,947,5 dose groups,2,10,1.0681034071833007,TRUE,3,Cmax,83.14029425382614,77.83918082714081
Golimumab,0.3,947,5 dose groups,2,10,1.1257977616665873,TRUE,3,Terminal clearance,0.065519239973535,0.058198054929992804
Golimumab,0.3,947,5 dose groups,2,10,0.813006239376662,TRUE,10,AUC0-28d,18107.470674397664,22272.240725090618
Golimumab,0.3,947,5 dose groups,2,10,0.9781421791344336,TRUE,10,Cmax,253.7682205438614,259.43899154663086
Golimumab,0.3,947,5 dose groups,2,10,1.2220358754427652,TRUE,10,Terminal clearance,0.07214620479365715,0.05903771423037585
Golimumab,0.3,947,5 dose groups,2,10,0.7788523708875362,TRUE,30,AUC0-28d,49989.40489202416,64183.414932741434
Golimumab,0.3,947,5 dose groups,2,10,0.8013965705206199,TRUE,30,Cmax,623.5227942466736,778.0452489852905
Golimumab,0.3,947,5 dose groups,2,10,1.1422747515948177,TRUE,30,Terminal clearance,0.07019435805685613,0.06145137845238405
Golimumab,0.3,948,5 dose groups,2,10,0.8149893359430644,TRUE,0.1,AUC0-28d,184.8341883868178,226.79338272928078
Golimumab,0.3,948,5 dose groups,2,10,0.9169152075009979,TRUE,0.1,Cmax,2.379139862023294,2.594721782952547
Golimumab,0.3,948,5 dose groups,2,10,1.129344808143372,TRUE,0.1,Terminal clearance,0.06556076378544777,0.0580520345183406
Golimumab,0.3,948,5 dose groups,2,10,1.0220969043156345,TRUE,1,AUC0-28d,2318.662579406281,2268.5349790378127
Golimumab,0.3,948,5 dose groups,2,10,1.1977415185482922,TRUE,1,Cmax,31.07784390449524,25.94703733921051
Golimumab,0.3,948,5 dose groups,2,10,1.1819149275952956,TRUE,1,Terminal clearance,0.06852010088419493,0.05797380106164221
Golimumab,0.3,948,5 dose groups,2,10,0.6601328583539039,TRUE,3,AUC0-28d,4474.786884092011,6778.6155884593645
Golimumab,0.3,948,5 dose groups,2,10,0.7506630933367332,TRUE,3,Cmax,58.431000262498856,77.83918082714081
Golimumab,0.3,948,5 dose groups,2,10,1.139863994374625,TRUE,3,Terminal clearance,0.06633786735733543,0.058198054929992804
Golimumab,0.3,948,5 dose groups,2,10,0.6446840334299933,TRUE,10,AUC0-28d,14358.557984175177,22272.240725090618
Golimumab,0.3,948,5 dose groups,2,10,0.6934679830558941,TRUE,10,Cmax,179.91263419389725,259.43899154663086
Golimumab,0.3,948,5 dose groups,2,10,1.2079420333005446,TRUE,10,Terminal clearance,0.0713141365688567,0.05903771423037585
Golimumab,0.3,948,5 dose groups,2,10,0.7985793263315394,TRUE,30,AUC0-28d,51255.54825864632,64183.414932741434
Golimumab,0.3,948,5 dose groups,2,10,0.9548197481104052,TRUE,30,Cmax,742.8929686546326,778.0452489852905
Golimumab,0.3,948,5 dose groups,2,10,1.203060353110554,TRUE,30,Terminal clearance,0.07392971706005544,0.06145137845238405
Golimumab,0.3,949,5 dose groups,2,10,0.9905723697321196,TRUE,0.1,AUC0-28d,224.65525856970723,226.79338272928078
Golimumab,0.3,949,5 dose groups,2,10,0.8702687643663835,TRUE,0.1,Cmax,2.2581053199246526,2.594721782952547
Golimumab,0.3,949,5 dose groups,2,10,0.8764583260383645,TRUE,0.1,Terminal clearance,0.05088018899706616,0.0580520345183406
Golimumab,0.3,949,5 dose groups,2,10,0.7575297608303485,TRUE,1,AUC0-28d,1718.4827601057939,2268.5349790378127
Golimumab,0.3,949,5 dose groups,2,10,0.8118845893029492,TRUE,1,Cmax,21.065999753773212,25.94703733921051
Golimumab,0.3,949,5 dose groups,2,10,1.1048619218086322,TRUE,1,Terminal clearance,0.06405304525551733,0.05797380106164221
Golimumab,0.3,949,5 dose groups,2,10,1.0513573712873674,TRUE,3,AUC0-28d,7126.7474660502085,6778.6155884593645
Golimumab,0.3,949,5 dose groups,2,10,0.9574657441020242,TRUE,3,Cmax,74.5283491909504,77.83918082714081
Golimumab,0.3,949,5 dose groups,2,10,0.9108776866407103,TRUE,3,Terminal clearance,0.05301130964162083,0.058198054929992804
Golimumab,0.3,949,5 dose groups,2,10,0.8514611920101323,TRUE,10,AUC0-28d,18963.94863652227,22272.240725090618
Golimumab,0.3,949,5 dose groups,2,10,0.6900696504485528,TRUE,10,Cmax,179.03097420930862,259.43899154663086
Golimumab,0.3,949,5 dose groups,2,10,0.7914629360357465,TRUE,10,Terminal clearance,0.04672616264161264,0.05903771423037585
Golimumab,0.3,949,5 dose groups,2,10,1.0590487946652165,TRUE,30,AUC0-28d,67973.36822201728,64183.414932741434
Golimumab,0.3,949,5 dose groups,2,10,0.9574737625347484,TRUE,30,Cmax,744.9579119682312,778.0452489852905
Golimumab,0.3,949,5 dose groups,2,10,0.9081333538380051,TRUE,30,Terminal clearance,0.05580604641193204,0.06145137845238405
Golimumab,0.3,950,5 dose groups,2,10,0.9135326801011289,TRUE,0.1,AUC0-28d,207.18316675388095,226.79338272928078
Golimumab,0.3,950,5 dose groups,2,10,0.9202894871695751,TRUE,0.1,Cmax,2.3878951789811254,2.594721782952547
Golimumab,0.3,950,5 dose groups,2,10,1.0539075519538934,TRUE,0.1,Terminal clearance,0.06118147758516726,0.0580520345183406
Golimumab,0.3,950,5 dose groups,2,10,0.8145169327651042,TRUE,1,AUC0-28d,1847.7601529962292,2268.5349790378127
Golimumab,0.3,950,5 dose groups,2,10,0.7960460121145628,TRUE,1,Cmax,20.655035600066185,25.94703733921051
Golimumab,0.3,950,5 dose groups,2,10,1.0000665930395878,TRUE,1,Terminal clearance,0.05797766171327136,0.05797380106164221
Golimumab,0.3,950,5 dose groups,2,10,0.9367174892546619,TRUE,3,AUC0-28d,6349.647774644169,6778.6155884593645
Golimumab,0.3,950,5 dose groups,2,10,0.8639061228451334,TRUE,3,Cmax,67.24574491381645,77.83918082714081
Golimumab,0.3,950,5 dose groups,2,10,0.9696755922493442,TRUE,3,Terminal clearance,0.05643323338200064,0.058198054929992804
Golimumab,0.3,950,5 dose groups,2,10,1.1477108309976385,TRUE,10,AUC0-28d,25562.0919107732,22272.240725090618
Golimumab,0.3,950,5 dose groups,2,10,1.0138377669399705,TRUE,10,Cmax,263.02904784679413,259.43899154663086
Golimumab,0.3,950,5 dose groups,2,10,0.9330471082856111,TRUE,10,Terminal clearance,0.055084968542444455,0.05903771423037585
Golimumab,0.3,950,5 dose groups,2,10,0.7379315779862103,TRUE,30,AUC0-28d,47362.96866186158,64183.414932741434
Golimumab,0.3,950,5 dose groups,2,10,0.7459074215050183,TRUE,30,Cmax,580.349725484848,778.0452489852905
Golimumab,0.3,950,5 dose groups,2,10,1.100067552956022,TRUE,30,Terminal clearance,0.06760066751988854,0.06145137845238405
Golimumab,0.3,951,5 dose groups,2,10,1.3687886760351968,TRUE,0.1,AUC0-28d,310.43221407955593,226.79338272928078
Golimumab,0.3,951,5 dose groups,2,10,1.0183367465748152,TRUE,0.1,Cmax,2.6423005387187004,2.594721782952547
Golimumab,0.3,951,5 dose groups,2,10,0.7377509399172781,TRUE,0.1,Terminal clearance,0.04282794303001605,0.0580520345183406
Golimumab,0.3,951,5 dose groups,2,10,1.0567665206440409,TRUE,1,AUC0-28d,2397.3118167570915,2268.5349790378127
Golimumab,0.3,951,5 dose groups,2,10,0.8451867371758713,TRUE,1,Cmax,21.930091828107834,25.94703733921051
Golimumab,0.3,951,5 dose groups,2,10,0.7833946760014743,TRUE,1,Terminal clearance,0.04541636709925913,0.05797380106164221
Golimumab,0.3,951,5 dose groups,2,10,0.8248285054625712,TRUE,3,AUC0-28d,5591.195364934226,6778.6155884593645
Golimumab,0.3,951,5 dose groups,2,10,0.9495844611261101,TRUE,3,Cmax,73.91487658023834,77.83918082714081
Golimumab,0.3,951,5 dose groups,2,10,1.1998505276193085,TRUE,3,Terminal clearance,0.06982896691416937,0.058198054929992804
Golimumab,0.3,951,5 dose groups,2,10,0.8801741276828409,TRUE,10,AUC0-28d,19603.450051748878,22272.240725090618
Golimumab,0.3,951,5 dose groups,2,10,0.9018091679026913,TRUE,10,Cmax,233.96446108818054,259.43899154663086
Golimumab,0.3,951,5 dose groups,2,10,1.083857414692468,TRUE,10,Terminal clearance,0.0639884643150879,0.05903771423037585
Golimumab,0.3,951,5 dose groups,2,10,0.9886999995449108,TRUE,30,AUC0-28d,63458.142314792276,64183.414932741434
Golimumab,0.3,951,5 dose groups,2,10,0.9507684920776245,TRUE,30,Cmax,739.7409081459045,778.0452489852905
Golimumab,0.3,951,5 dose groups,2,10,0.979974748010584,TRUE,30,Terminal clearance,0.06022079911377809,0.06145137845238405
Golimumab,0.3,952,5 dose groups,2,10,0.9696491636517794,TRUE,0.1,AUC0-28d,219.91001388520502,226.79338272928078
Golimumab,0.3,952,5 dose groups,2,10,0.9678566925286245,TRUE,0.1,Cmax,2.511318842880428,2.594721782952547
Golimumab,0.3,952,5 dose groups,2,10,1.0796224010878834,TRUE,0.1,Terminal clearance,0.06267427689472757,0.0580520345183406
Golimumab,0.3,952,5 dose groups,2,10,1.1327515256995806,TRUE,1,AUC0-28d,2569.6864586079487,2268.5349790378127
Golimumab,0.3,952,5 dose groups,2,10,0.975870370249131,TRUE,1,Cmax,25.32094493508339,25.94703733921051
Golimumab,0.3,952,5 dose groups,2,10,0.9176716802939557,TRUE,1,Terminal clearance,0.053200915433264724,0.05797380106164221
Golimumab,0.3,952,5 dose groups,2,10,0.7710206495365037,TRUE,3,AUC0-28d,5226.452593972209,6778.6155884593645
Golimumab,0.3,952,5 dose groups,2,10,0.8591775196082316,TRUE,3,Cmax,66.87767431139946,77.83918082714081
Golimumab,0.3,952,5 dose groups,2,10,1.1247350076244735,TRUE,3,Terminal clearance,0.06545738975541499,0.058198054929992804
Golimumab,0.3,952,5 dose groups,2,10,0.8484941984178607,TRUE,10,AUC0-28d,18897.867041005396,22272.240725090618
Golimumab,0.3,952,5 dose groups,2,10,0.9024737608967749,TRUE,10,Cmax,234.13688242435455,259.43899154663086
Golimumab,0.3,952,5 dose groups,2,10,1.039543568559916,TRUE,10,Terminal clearance,0.06137227613066544,0.05903771423037585
Golimumab,0.3,952,5 dose groups,2,10,1.0094944621874808,TRUE,30,AUC0-28d,64792.80193888374,64183.414932741434
Golimumab,0.3,952,5 dose groups,2,10,0.7344366001735084,TRUE,30,Cmax,571.4249074459076,778.0452489852905
Golimumab,0.3,952,5 dose groups,2,10,0.6941050698866529,TRUE,30,Terminal clearance,0.04265371333532318,0.06145137845238405
Golimumab,0.3,953,5 dose groups,2,10,0.9572280930493162,TRUE,0.1,AUC0-28d,217.09299726615316,226.79338272928078
Golimumab,0.3,953,5 dose groups,2,10,0.7599220447877439,TRUE,0.1,Cmax,1.9717862829566002,2.594721782952547
Golimumab,0.3,953,5 dose groups,2,10,0.8052548329099961,TRUE,0.1,Terminal clearance,0.04674668135615169,0.0580520345183406
Golimumab,0.3,953,5 dose groups,2,10,0.8684467275011198,TRUE,1,AUC0-28d,1970.10177876721,2268.5349790378127
Golimumab,0.3,953,5 dose groups,2,10,0.8474003291379048,TRUE,1,Cmax,21.98752798140049,25.94703733921051
Golimumab,0.3,953,5 dose groups,2,10,0.9763020436036624,TRUE,1,Terminal clearance,0.05659994045195346,0.05797380106164221
Golimumab,0.3,953,5 dose groups,2,10,0.7388755157188487,TRUE,3,AUC0-28d,5008.55308878274,6778.6155884593645
Golimumab,0.3,953,5 dose groups,2,10,0.82438481811452,TRUE,3,Cmax,64.16943892836571,77.83918082714081
Golimumab,0.3,953,5 dose groups,2,10,1.1259805329889188,TRUE,3,Terminal clearance,0.06552987690899167,0.058198054929992804
Golimumab,0.3,953,5 dose groups,2,10,1.034581069778167,TRUE,10,AUC0-28d,23042.43863572111,22272.240725090618
Golimumab,0.3,953,5 dose groups,2,10,0.9328850331658957,TRUE,10,Cmax,242.02675223350525,259.43899154663086
Golimumab,0.3,953,5 dose groups,2,10,0.9346557954992059,TRUE,10,Terminal clearance,0.055179941758446725,0.05903771423037585
Golimumab,0.3,953,5 dose groups,2,10,0.6211148828469116,TRUE,30,AUC0-28d,39865.27424666441,64183.414932741434
Golimumab,0.3,953,5 dose groups,2,10,0.690217015091478,TRUE,30,Cmax,537.020069360733,778.0452489852905
Golimumab,0.3,953,5 dose groups,2,10,1.1313511804356335,TRUE,30,Terminal clearance,0.06952308955150155,0.06145137845238405
Golimumab,0.3,954,5 dose groups,2,10,1.0033955968280663,TRUE,0.1,AUC0-28d,227.56348162030275,226.79338272928078
Golimumab,0.3,954,5 dose groups,2,10,1.0572660587188085,TRUE,0.1,Cmax,2.743311272934079,2.594721782952547
Golimumab,0.3,954,5 dose groups,2,10,1.0595097755141178,TRUE,0.1,Terminal clearance,0.061506698060664874,0.0580520345183406
Golimumab,0.3,954,5 dose groups,2,10,1.2594979447462087,TRUE,1,AUC0-28d,2857.2151436830086,2268.5349790378127
Golimumab,0.3,954,5 dose groups,2,10,0.9361454331598859,TRUE,1,Cmax,24.290200509130955,25.94703733921051
Golimumab,0.3,954,5 dose groups,2,10,0.7098379652081914,TRUE,1,Terminal clearance,0.041152004980980594,0.05797380106164221
Golimumab,0.3,954,5 dose groups,2,10,0.5246477671558304,TRUE,3,AUC0-28d,3556.3855328929108,6778.6155884593645
Golimumab,0.3,954,5 dose groups,2,10,0.8214471584216472,TRUE,3,Cmax,63.94077390432358,77.83918082714081
Golimumab,0.3,954,5 dose groups,2,10,1.6508842481142396,TRUE,3,Terminal clearance,0.09607825215481239,0.058198054929992804
Golimumab,0.3,954,5 dose groups,2,10,0.9324355756724414,TRUE,10,AUC0-28d,20767.429602015065,22272.240725090618
Golimumab,0.3,954,5 dose groups,2,10,0.7939794456911905,TRUE,10,Cmax,205.98922669887543,259.43899154663086
Golimumab,0.3,954,5 dose groups,2,10,0.8374382745765788,TRUE,10,Terminal clearance,0.049440441540031084,0.05903771423037585
Golimumab,0.3,954,5 dose groups,2,10,1.0565323853111814,TRUE,30,AUC0-28d,67811.85647630661,64183.414932741434
Golimumab,0.3,954,5 dose groups,2,10,0.9713160519333718,TRUE,30,Cmax,755.7278394699097,778.0452489852905
Golimumab,0.3,954,5 dose groups,2,10,0.9140106383761883,TRUE,30,Terminal clearance,0.05616721364836029,0.06145137845238405
Golimumab,0.3,955,5 dose groups,2,10,0.7042227631889143,TRUE,0.1,AUC0-28d,159.7130626585751,226.79338272928078
Golimumab,0.3,955,5 dose groups,2,10,0.7064102376354748,TRUE,0.1,Cmax,1.8329380312934518,2.594721782952547
Golimumab,0.3,955,5 dose groups,2,10,1.047386890964665,TRUE,0.1,Terminal clearance,0.060802939948338186,0.0580520345183406
Golimumab,0.3,955,5 dose groups,2,10,0.5382167523787103,TRUE,1,AUC0-28d,1220.9635290752371,2268.5349790378127
Golimumab,0.3,955,5 dose groups,2,10,0.6157186392945588,TRUE,1,Cmax,15.976074524223804,25.94703733921051
Golimumab,0.3,955,5 dose groups,2,10,1.1582353734459352,TRUE,1,Terminal clearance,0.06714730712271152,0.05797380106164221
Golimumab,0.3,955,5 dose groups,2,10,1.4728840862385606,TRUE,3,AUC0-28d,9984.115026970434,6778.6155884593645
Golimumab,0.3,955,5 dose groups,2,10,1.0086290576849852,TRUE,3,Cmax,78.51085960865021,77.83918082714081
Golimumab,0.3,955,5 dose groups,2,10,0.6621731756066398,TRUE,3,Terminal clearance,0.038537190847122996,0.058198054929992804
Golimumab,0.3,955,5 dose groups,2,10,1.0242385081000929,TRUE,10,AUC0-28d,22812.086612312945,22272.240725090618
Golimumab,0.3,955,5 dose groups,2,10,0.8697874680885086,TRUE,10,Cmax,225.65678358078003,259.43899154663086
Golimumab,0.3,955,5 dose groups,2,10,0.8623188050498273,TRUE,10,Terminal clearance,0.05090933118801089,0.05903771423037585
Golimumab,0.3,955,5 dose groups,2,10,0.9210398545106581,TRUE,30,AUC0-28d,59115.48315164937,64183.414932741434
Golimumab,0.3,955,5 dose groups,2,10,0.8914438463591325,TRUE,30,Cmax,693.5836493968964,778.0452489852905
Golimumab,0.3,955,5 dose groups,2,10,0.9455678972622021,TRUE,30,Terminal clearance,0.05810645070708458,0.06145137845238405
Golimumab,0.3,956,5 dose groups,2,10,0.9442505699887336,TRUE,0.1,AUC0-28d,214.14978091179637,226.79338272928078
Golimumab,0.3,956,5 dose groups,2,10,1.0160267920163852,TRUE,0.1,Cmax,2.636306849308312,2.594721782952547
Golimumab,0.3,956,5 dose groups,2,10,1.1680559274655111,TRUE,0.1,Terminal clearance,0.0678080230205802,0.0580520345183406
Golimumab,0.3,956,5 dose groups,2,10,1.1425285646730385,TRUE,1,AUC0-28d,2591.866013510654,2268.5349790378127
Golimumab,0.3,956,5 dose groups,2,10,1.0007399314364946,TRUE,1,Cmax,25.966236367821693,25.94703733921051
Golimumab,0.3,956,5 dose groups,2,10,0.9485166074029941,TRUE,1,Terminal clearance,0.05498911310124497,0.05797380106164221
Golimumab,0.3,956,5 dose groups,2,10,0.7081628829445294,TRUE,3,AUC0-28d,4800.363957496112,6778.6155884593645
Golimumab,0.3,956,5 dose groups,2,10,0.776764223972323,TRUE,3,Cmax,60.46269088983536,77.83918082714081
Golimumab,0.3,956,5 dose groups,2,10,1.1019196646292533,TRUE,3,Terminal clearance,0.06412958117053254,0.058198054929992804
Golimumab,0.3,956,5 dose groups,2,10,0.7506485915904592,TRUE,10,AUC0-28d,16718.62613185294,22272.240725090618
Golimumab,0.3,956,5 dose groups,2,10,0.7966428146073301,TRUE,10,Cmax,206.68020844459534,259.43899154663086
Golimumab,0.3,956,5 dose groups,2,10,1.105321281596382,TRUE,10,Terminal clearance,0.06525564195563999,0.05903771423037585
Golimumab,0.3,956,5 dose groups,2,10,1.0236874320041884,TRUE,30,AUC0-28d,65703.75520975736,64183.414932741434
Golimumab,0.3,956,5 dose groups,2,10,0.9250754123443938,TRUE,30,Cmax,719.7505295276642,778.0452489852905
Golimumab,0.3,956,5 dose groups,2,10,0.9709930029146623,TRUE,30,Terminal clearance,0.059668858496725756,0.06145137845238405
Golimumab,0.3,957,5 dose groups,2,10,1.0377096348696577,TRUE,0.1,AUC0-28d,235.3456783828565,226.79338272928078
Golimumab,0.3,957,5 dose groups,2,10,0.906030109603116,TRUE,0.1,Cmax,2.350896061398089,2.594721782952547
Golimumab,0.3,957,5 dose groups,2,10,0.8502060964900395,TRUE,0.1,Terminal clearance,0.0493561936611434,0.0580520345183406
Golimumab,0.3,957,5 dose groups,2,10,1.0540758598420485,TRUE,1,AUC0-28d,2391.207958611046,2268.5349790378127
Golimumab,0.3,957,5 dose groups,2,10,0.736385976561329,TRUE,1,Cmax,19.1070344299078,25.94703733921051
Golimumab,0.3,957,5 dose groups,2,10,0.6623612575638756,TRUE,1,Terminal clearance,0.038399599776947284,0.05797380106164221
Golimumab,0.3,957,5 dose groups,2,10,1.3186143746570573,TRUE,3,AUC0-28d,8938.379955216926,6778.6155884593645
Golimumab,0.3,957,5 dose groups,2,10,0.9218406726727555,TRUE,3,Cmax,71.75532281398773,77.83918082714081
Golimumab,0.3,957,5 dose groups,2,10,0.670560692595458,TRUE,3,Terminal clearance,0.039025328021564484,0.058198054929992804
Golimumab,0.3,957,5 dose groups,2,10,1.1810666907775296,TRUE,10,AUC0-28d,26305.001649383303,22272.240725090618
Golimumab,0.3,957,5 dose groups,2,10,1.0288740068151367,TRUE,10,Cmax,266.93003475666046,259.43899154663086
Golimumab,0.3,957,5 dose groups,2,10,0.8676496454809632,TRUE,10,Terminal clearance,0.05122405182199202,0.05903771423037585
Golimumab,0.3,957,5 dose groups,2,10,0.8569510240257515,TRUE,30,AUC0-28d,55002.043152082486,64183.414932741434
Golimumab,0.3,957,5 dose groups,2,10,0.8994437877078959,TRUE,30,Cmax,699.8079657554626,778.0452489852905
Golimumab,0.3,957,5 dose groups,2,10,1.065111218326933,TRUE,30,Terminal clearance,0.06545255257128821,0.06145137845238405
Golimumab,0.3,958,5 dose groups,2,10,0.9490693968838732,TRUE,0.1,AUC0-28d,215.24265896413192,226.79338272928078
Golimumab,0.3,958,5 dose groups,2,10,0.9510013383409762,TRUE,0.1,Cmax,2.4675838882103562,2.594721782952547
Golimumab,0.3,958,5 dose groups,2,10,1.1752531693520014,TRUE,0.1,Terminal clearance,0.06822583755501158,0.0580520345183406
Golimumab,0.3,958,5 dose groups,2,10,0.7377828043094345,TRUE,1,AUC0-28d,1673.6860985085618,2268.5349790378127
Golimumab,0.3,958,5 dose groups,2,10,0.9893080575040306,TRUE,1,Cmax,25.669613108038902,25.94703733921051
